num_1,ENTRY,tycod,Location,latitude,longitude,X,Y
F140016289,2/1/14 19:06,67A00S,1840 MINNESOTA AVE SE,38.87013691,-76.97791721,401916.35,133590.5
F140016487,2/2/14 3:47,71B01,21ST ST NE / M ST NE,38.905623,-76.97417275,402240.18,137529.82
F140016689,2/2/14 14:10,69D03,800 FLORIDA AVE NE,38.90577565,-76.99492973,400439.78,137546.46
F140016742,2/2/14 16:19,71B01,2635 16TH ST NW,38.92419852,-77.03613874,396866.25,139592.16
F140016760,2/2/14 16:51,67D02S,429 60TH ST NE,38.89559926,-76.91475196,407395.2,136420.24
F140016814,2/2/14 18:39,67B03,3RD ST NW / C ST NW,38.89358322,-77.01522715,398679.02,136193.1
F140016824,2/2/14 19:10,69D02S,800 6TH ST NW,38.90022838,-77.02018939,398248.7,136930.85
F140016854,2/2/14 20:26,69D04,4512 LIVINGSTON RD SE,38.82502451,-77.00221121,399807.99,128582.48
F140016862,2/2/14 20:43,67B03,2432 ALABAMA AVE SE,38.85184235,-76.97106503,402511.627,131559.837
F140016902,2/2/14 22:22,71B01,2309 GOOD HOPE CT SE,38.86168046,-76.97364862,402287.05,132651.87
F140016907,2/2/14 22:28,67D02,2ND ST NW / V ST NW,38.91810699,-77.01462539,398731.66,138915.43
F140017036,2/3/14 8:25,69D05,2913 DUMBARTON ST NW,38.90779827,-77.05865104,394912.94,137772.61
F140017071,2/3/14 9:40,67B01,3624 CAMDEN ST SE,38.85961773,-76.95534639,403875.62,132423.51
F140017160,2/3/14 12:25,67B01,2730 FORT BAKER DR SE,38.86536691,-76.96834467,402747.24,133061.24
F140017215,2/3/14 14:10,69D04,1617 CORCORAN ST NE,38.90966346,-76.98761394,401074.27,137978.1
F140017315,2/3/14 18:12,69D04S,302 54TH ST NE,38.89371899,-76.92338933,406646.09,136210.85
F140017365,2/3/14 20:18,69D05,618 SHERIDAN ST NW,38.96596068,-77.02200554,398092.92,144227.74
F140017459,2/4/14 0:05,67B01,1900 P ST NW,38.90964384,-77.044239,396163.058,137976.778
F140017474,2/4/14 1:21,69D04,125 FRANKLIN ST NE,38.92561922,-77.00459484,399601.57,139749.26
F140017578,2/4/14 9:16,69D03,4300 MILITARY RD NW,38.96076597,-77.08488248,392643.24,143654.27
F140017659,2/4/14 11:53,69D05,5900 UTAH AVE NW,38.96723855,-77.06129752,394687.83,144371.15
F140017784,2/4/14 16:42,69D05,54 NEW YORK AVE NW,38.90641943,-77.01096488,399048.95,137617.97
F140017890,2/4/14 20:30,69D04,2101 I ST NE,38.90271099,-76.97387752,402265.88,137206.57
F140017895,2/4/14 20:38,69D03,1700 RHODE ISLAND AVE NE,38.92735719,-76.98047137,401693.34,139942.36
F140017956,2/4/14 23:16,69D05,2905 N ST NW,38.90698683,-77.05841851,394933.05,137682.52
F140017959,2/4/14 23:21,69D04,3321 13TH ST SE,38.84259009,-76.98915045,400941.89,130532.43
F140017984,2/5/14 1:01,71B01,401 56TH ST NE,38.89482679,-76.92023299,406919.8,136334.06
F140018082,2/5/14 9:12,71B01,14TH ST SE / GOOD HOPE RD SE,38.86677503,-76.98512842,401290.62,133217.18
F140018104,2/5/14 9:47,69C02,301 49TH ST NE,38.89331506,-76.93245515,405859.65,136165.39
F140018265,2/5/14 15:17,69D04,3432 25TH ST SE,38.84659971,-76.96958144,402640.6,130977.91
F140018274,2/5/14 15:40,69D05,775 19TH ST NE,38.89969643,-76.97597651,402083.9,136871.88
F140018432,2/5/14 22:46,67B01V,12TH ST NW / U ST NW,38.91699713,-77.02808349,397564.51,138792.5
F140018611,2/6/14 10:32,69D03H,BLADENSBURG RD NE / NEW YORK AVE NE,38.9173286,-76.97243939,402390.134,138829.282
F140018633,2/6/14 11:28,69D04,611 MORTON ST NW,38.93239554,-77.02156256,398130.43,140501.7
F140018677,2/6/14 12:54,69D10,2201 C ST NW,38.89412733,-77.0483085,395809.19,136254.5
F140018698,2/6/14 13:33,67A02,1501 CONNECTICUT AVE NW,38.91052472,-77.04368793,396210.9,138074.54
F140018708,2/6/14 13:47,69D03,3375 MINNESOTA AVE SE,38.88308274,-76.95757272,403681.18,135028.21
F140018745,2/6/14 15:08,69D04,600 BARNES ST NE,38.90008204,-76.95234137,404134.09,136915.49
F140018747,2/6/14 15:09,69D03,1830 LINCOLN RD NE,38.91522334,-77.00799583,399306.56,138595.25
F140018755,2/6/14 15:32,60D03O,39 MISSISSIPPI AVE SE,38.83258437,-77.00626013,399456.46,129421.69
F140018765,2/6/14 15:56,71D01,4000 E ST SE,38.88311514,-76.94652185,404640,135032.31
F140018826,2/6/14 18:18,67A02,23RD ST SE / SAVANNAH ST SE,38.84801843,-76.9708851,402527.38,131135.36
F140018845,2/6/14 18:47,67O01,2301 G ST NW,38.89861022,-77.05051465,395618.08,136752.24
F140018923,2/6/14 22:15,69D02,118 MICHIGAN AVE NE,38.92984139,-77.00701739,399391.54,140217.97
F140018973,2/7/14 0:44,71B01,KENNEDY ST NE / EASTERN AVE NE,38.95724614,-76.99163536,400725,143260.15
F140018979,2/7/14 1:04,69D04,310 EASTERN AVE NE,38.89301355,-76.90989559,407816.77,136133.61
F140019314,2/7/14 16:42,71B01,101 FRANKLIN ST NE,38.9257528,-77.00499433,399566.93,139764.09
F140019412,2/7/14 20:15,69D04,2002 SAVANNAH ST SE,38.84698995,-76.97444613,402218.29,131021.1
F140019488,2/7/14 23:04,52C03G,1221 24TH ST NW,38.90653785,-77.05112243,395565.85,137632.3
F140019725,2/8/14 13:38,69D03,1215 CONNECTICUT AVE NW,38.90640649,-77.04111981,396433.43,137617.28
F140019734,2/8/14 14:04,69D04,7440 GEORGIA AVE NW,38.98100095,-77.02694259,397665.55,145897.47
F140019742,2/8/14 14:24,6.90E+03,839 OGLETHORPE ST NE,38.95781027,-76.99355456,400558.65,143322.76
F140019746,2/8/14 14:39,67D02S,4619 QUARLES ST NE,38.91080381,-76.93454877,405676.632,138106.65
F140019797,2/8/14 17:06,69D05,1211 UNDERWOOD ST NW,38.96921442,-77.02804983,397569.21,144589.08
F140019806,2/8/14 17:28,71B01,10TH ST NW / PENNSYLVANIA AVE NW,38.8944438,-77.02600181,397744.327,136288.843
F140019842,2/8/14 18:40,67D02,2346 PITTS PL SE,38.85935929,-76.98574292,401237.42,132393.97
F140019884,2/8/14 20:19,71B01,10TH ST NW / PENNSYLVANIA AVE NW,38.8944438,-77.02600181,397744.327,136288.843
F140020082,2/9/14 4:57,52C03G,2300 N ST NW,38.90697682,-77.05072914,395599.99,137681.01
F140020101,2/9/14 7:28,69D01,1001 16TH ST NW,38.90312187,-77.03593276,396883.19,137252.47
F140020121,2/9/14 9:11,69D03,4883 MACARTHUR BLVD NW,38.9177879,-77.09660859,391621.89,138884.34
F140020166,2/9/14 11:42,67D02,2201 TAYLOR ST NE,38.94054705,-76.97396954,402256.7,141406.69
F140020231,2/9/14 14:43,52B00,2330 GOOD HOPE RD SE,38.8653513,-76.97364323,402287.4,133059.36
F140020284,2/9/14 16:30,69C01,3639 MARTIN LUTHER KING JR AVE SE,38.83827799,-77.00625291,399457.13,130053.72
F140020324,2/9/14 18:10,69D03,3110 WOODLAND DR NW,38.92501502,-77.0629462,394541.72,139684.06
F140020341,2/9/14 18:50,69D04,1403 HOWARD RD SE,38.85983851,-76.98977749,400887.24,132447.12
F140020376,2/9/14 20:20,52C03G,1050 NEW JERSEY AVE NW,38.90329314,-77.01456471,398736.66,137270.97
F140020408,2/9/14 21:28,69D04,617 MORTON ST NW,38.93233895,-77.02213345,398080.93,140495.43
F140020469,2/10/14 1:02,67B01,1 MASSACHUSETTS AVE NW,38.898118,-77.00955916,399170.78,136696.43
F140020484,2/10/14 2:40,67A00,5TH ST NE / H ST NE,38.90020409,-76.99950683,400042.78,136927.96
F140020528,2/10/14 6:47,69D02S,2649 Q ST SE,38.87052332,-76.9693266,402661.83,133633.61
F140020548,2/10/14 8:09,71B01,32ND ST SE / ALABAMA AVE SE,38.86172717,-76.9614885,403342.43,132657.43
F140020568,2/10/14 9:00,67O01,3400 C ST SE,38.88621901,-76.95732696,403702.34,135376.37
F140020676,2/10/14 13:43,67D03V,6207 BLAIR RD NW,38.96521311,-77.01181602,398975.97,144144.59
F140020890,2/10/14 22:01,67D03U,3444 CROFFUT PL SE,38.88694757,-76.95626094,403794.79,135457.29
F140021030,2/11/14 8:04,69D03,500 INDIANA AVE NW,38.89408454,-77.01890467,398360,136248.81
F140021033,2/11/14 8:21,71B01,3025 ORDWAY ST NW,38.9364235,-77.06227368,394600.9,140950.46
F140021042,2/11/14 8:29,67D02S,3330 DUBOIS PL SE,38.88537114,-76.95856638,403594.85,135282.2
F140021195,2/11/14 14:35,64D01M,1301 WATER ST SE,38.87505231,-76.98663821,401159.46,134136
F140021319,2/11/14 18:55,69C01,2005 3RD ST NE,38.91723192,-77.0018324,399841.09,138818.19
F140021345,2/11/14 19:53,67D03R,1369 SAVANNAH ST SE,38.84380685,-76.98573854,401238.07,130667.54
F140021372,2/11/14 21:01,PGAR,151 Q ST NE,38.91092747,-77.00409511,399644.83,138118.35
F140021378,2/11/14 21:23,69D01,3005 BLADENSBURG RD NE,38.92886548,-76.9592686,403531.77,140110.4
F140021459,2/12/14 2:36,67B03U,RHODE ISLAND AVE NE / REED ST NE,38.92199024,-76.99386212,400532.26,139346.42
F140021477,2/12/14 5:22,69D05,1500 ERIE ST SE,38.8573518,-76.98518447,401285.926,132171.131
F140021490,2/12/14 6:39,67B01,1355 NEW YORK AVE NE,38.9150679,-76.98582945,401228.95,138578.06
F140021564,2/12/14 10:14,69D05,1507 BRUCE PL SE,38.85062235,-76.98167019,401591.1,131424.17
F140021593,2/12/14 11:22,69D04S,1511 BENNING RD NE,38.8997169,-76.98270387,401500.34,136874.02
F140021715,2/12/14 15:51,67B01,3430 CROFFUT PL SE,38.88694771,-76.95663485,403762.35,135457.29
F140021729,2/12/14 16:25,69D10,1247 PENN ST NE,38.90575864,-76.98624715,401192.88,137544.65
F140021761,2/12/14 17:22,69D05,612 QUACKENBOS ST NW,38.96360349,-77.02199489,398093.78,143966.07
F140021779,2/12/14 18:07,69D05,4724 ALABAMA AVE SE,38.88098165,-76.93961448,405239.47,134795.85
F140021837,2/12/14 20:21,69D04,2518 17TH ST NW,38.92377228,-77.03937856,396585.29,139544.96
F140021867,2/12/14 21:53,71D01,3940 BURNS PL SE,38.88771853,-76.94939269,404390.63,135543.18
F140021888,2/12/14 22:32,71B01,55TH ST NE / DIX ST NE,38.89462892,-76.92188496,406776.51,136311.97
F140021890,2/12/14 22:36,67B01V,3300 C ST SE,38.8862387,-76.95951481,403512.52,135378.47
F140022064,2/13/14 12:04,71B01,NEBRASKA AVE NW / NEW MEXICO AVE NW,38.93578055,-77.08772827,392393.93,140880.9
F140022140,2/13/14 15:29,69D04,4524 IOWA AVE NW,38.94568691,-77.02943869,397448.01,141977.35
F140022145,2/13/14 15:41,69D04,4301 MASSACHUSETTS AVE NW,38.9367322,-77.08315304,392790.7,140986.17
F140022236,2/13/14 19:15,69D01,1414 17TH ST NW,38.90919237,-77.03888892,396627.06,137926.45
F140022366,2/14/14 4:53,71B01,0 I95  ,38.79324049,-77.03810107,396690.02,125054.94
F140022513,2/14/14 12:30,60D03,615 PENNSYLVANIA AVE SE,38.88502065,-76.99784619,400186.87,135242.48
F140022642,2/14/14 17:29,69D05,5301 E ST SE,38.8817882,-76.92660582,406368.12,134886.21
F140022649,2/14/14 17:47,67B01,13TH ST NW / PENNSYLVANIA AVE NW,38.89612558,-77.02963957,397428.81,136475.63
F140022654,2/14/14 18:12,69D05,3301 13TH ST NW,38.93088943,-77.02944411,397447.01,140334.7
F140022882,2/15/14 3:28,69D02,4606 MINNESOTA AVE NE,38.90640381,-76.93657495,405501.24,137618.09
F140022885,2/15/14 3:43,69D04,3508 6TH ST SE,38.8391687,-76.99748094,400218.7,130152.58
F140022907,2/15/14 5:50,67B03U,COLUMBIA RD NW / ONTARIO RD NW,38.92435224,-77.04014254,396519.07,139609.37
F140023021,2/15/14 12:22,69D02,1107 11TH ST NW,38.9047345,-77.02670072,397684.03,137431.21
F140023087,2/15/14 14:50,57B03,26TH ST NW / L ST NW,38.9037365,-77.05474874,395251.133,137321.51
F140023229,2/15/14 20:53,69D04,850 QUINCY ST NW,38.93742692,-77.02485365,397845.23,141060.3
F140023313,2/16/14 0:42,69D02S,3601 WISCONSIN AVE NW,38.9376395,-77.07364801,393614.86,141086.18
F140023474,2/16/14 10:43,69D04,1530 RHODE ISLAND AVE NE,38.92625206,-76.98288311,401484.24,139819.64
F140023897,2/17/14 11:23,52C03S,1050 NEW JERSEY AVE NW,38.90329314,-77.01456471,398736.66,137270.97
F140023958,2/17/14 14:03,69D04,4740 CONNECTICUT AVE NW,38.95176166,-77.06853771,394059.09,142653.52
F140023971,2/17/14 14:26,67B01,3725 MACOMB ST NW,38.933758,-77.07349717,393627.59,140655.29
F140024066,2/17/14 18:59,69D05S,508 3RD ST SE,38.88291261,-77.00180916,399843.03,135008.47
F140024069,2/17/14 19:04,69D04,55 GALVESTON PL SW,38.82456469,-77.00981039,399148.11,128531.48
F140024085,2/17/14 19:42,69D04,2807 SHERMAN AVE NW,38.92615728,-77.02556657,397783.07,139809.29
F140024098,2/17/14 20:21,69D05S,1246 U ST SE,38.86646434,-76.98750379,401084.48,133182.66
F140024148,2/17/14 23:23,71C02,4400 MASSACHUSETTS AVE NW,38.9390814,-77.08841483,392334.76,141247.38
F140024155,2/17/14 23:37,69D04S,1309 COLUMBIA RD NW,38.92798842,-77.03108587,397304.55,140012.71
F140024190,2/18/14 2:13,69D05,4808 SARGENT RD NE,38.94784115,-76.98955031,400905.84,142216.13
F140024212,2/18/14 5:09,71B01,50 MASSACHUSETTS AVE NE,38.89753845,-77.00617914,399463.98,136632.07
F140024225,2/18/14 6:54,52B01,2223 NAYLOR RD SE,38.87014592,-76.97358995,402291.87,133591.6
F140024289,2/18/14 9:27,69C02,2701 NAYLOR RD SE,38.85927177,-76.96849024,402734.84,132384.63
F140024313,2/18/14 10:13,71B01,4530 FORT TOTTEN DR NE,38.94609919,-77.00574568,399501.92,142022.72
F140024319,2/18/14 10:21,69D05,2920 RITTENHOUSE ST NW,38.96953897,-77.06081899,394729.47,144626.49
F140024481,2/18/14 16:11,67B01,1200 NEW HAMPSHIRE AVE NW,38.90580577,-77.04764899,395867.08,137550.87
F140024555,2/18/14 18:19,71B01,0 I395  NB,38.88225126,-77.02577397,397763.71,134935.37
F140024587,2/18/14 19:02,52B01G,5123 YUMA ST NW,38.94699312,-77.10180467,391174.89,142126.86
F140024670,2/18/14 21:58,69D10S,3097 HAWTHORNE DR NE,38.92814406,-77.00672971,399416.47,140029.55
F140024769,2/19/14 4:47,71B01,1900 ANACOSTIA DR SE,38.87799827,-76.96991252,402610.71,134463.37
F140024870,2/19/14 10:19,52C03G,1717 K ST NW,38.90252323,-77.03960963,396564.23,137186.148
F140024991,2/19/14 13:59,69D04,41 T ST NW,38.91575283,-77.01052527,399087.2,138654.05
F140024996,2/19/14 14:07,69D04,2412 HARTFORD ST SE,38.85425634,-76.97132519,402488.96,131827.8
F140025032,2/19/14 15:21,69D04S,1309 MISSOURI AVE NW,38.96185159,-77.03033161,397371.2,143771.8
F140025157,2/19/14 19:25,69D05,5008 13TH ST NW,38.95089392,-77.02969796,397425.722,142555.382
F140025167,2/19/14 19:49,69D02S,1514 17TH ST NW,38.91021854,-77.03877948,396636.6,138040.36
F140025172,2/19/14 20:15,67B01V,22ND ST NW / M ST NW,38.90526834,-77.04881234,395766.143,137491.264
F140025239,2/19/14 23:01,71B01,4258 EAST CAPITOL ST NE,38.89047995,-76.94058862,405154.26,135850.18
F140025435,2/20/14 10:36,69D03,1842 CALVERT ST NW,38.92306069,-77.04445314,396145.21,139466.17
F140025569,2/20/14 15:35,69D03,3050 MILITARY RD NW,38.96041367,-77.0615539,394665.1,143613.54
F140025591,2/20/14 16:29,71B01,LONGFELLOW ST NW / 9TH ST NW,38.95734665,-77.0258092,397763.01,143271.59
F140025639,2/20/14 18:22,69C02,920 45TH PL NE,38.9022554,-76.93778591,405396.52,137157.51
F140025651,2/20/14 19:17,6.90E+03,4317 15TH ST NW,38.94355406,-77.03424639,397031.15,141740.73
F140025889,2/21/14 10:06,67B01,4TH ST NW / INDIANA AVE NW,38.89474703,-77.0161795,398596.425,136322.307
F140025956,2/21/14 12:18,67B01,44TH ST NE / BROOKS ST NE,38.8934329,-76.93919887,405274.61,136178.06
F140026018,2/21/14 14:08,69C01,2004 11TH ST NW,38.91765663,-77.02733596,397629.36,138865.69
F140026055,2/21/14 15:35,71B01,BLADENSBURG RD NE / MONTANA AVE NE,38.91412815,-76.97506771,402162.296,138473.939
F140026114,2/21/14 17:54,69D05,5723 KANSAS AVE NW,38.95960946,-77.01239591,398925.63,143522.54
F140026141,2/21/14 18:41,67A00U,5337 CONNECTICUT AVE NW,38.96020068,-77.08515687,392619.4,143591.54
F140026197,2/21/14 20:46,67B01S,2500 GEORGIA AVE NW,38.92270393,-77.02258308,398041.68,139425.87
F140026263,2/21/14 23:13,71B01,KENILWORTH AVE NE / NASH ST NE,38.90734425,-76.9381578,405363.879,137722.392
F140026370,2/22/14 5:33,71B01,809 VARNUM ST NW,38.94316649,-77.02388935,397929,141697.42
F140026380,2/22/14 6:22,69D04,2609 29TH ST SE,38.8585687,-76.96542157,403001.21,132306.68
F140026417,2/22/14 8:54,69D03,1818 GALES ST NE,38.8978909,-76.97737384,401962.74,136671.42
F140026420,2/22/14 9:03,52C03G,13 BASS CIR SE,38.88663685,-76.93541594,405603.32,135423.87
F140026458,2/22/14 10:50,69D04,4331 4TH ST SE,38.82807047,-77.00127812,399889.02,128920.6
F140026465,2/22/14 11:10,69C02,6101 16TH ST NW,38.96506143,-77.0353784,396933.94,144128.28
F140026616,2/22/14 17:05,67D02,56TH ST NE / FOOTE ST NE,38.89714304,-76.92051894,406894.77,136591.16
F140026623,2/22/14 17:21,67B01U,301 DELAFIELD PL NW,38.94951902,-77.01611885,398602.76,142402.46
F140026722,2/22/14 20:19,67B01,16TH ST NW / H ST NW,38.90020108,-77.03655416,396829.16,136928.26
F140026791,2/22/14 22:56,69D04,1908 FLORIDA AVE NW,38.91503207,-77.04455618,396135.84,138574.93
F140026802,2/22/14 23:34,69D04,5301 CHILLUM PL NE,38.95562822,-76.99390445,400528.34,143080.53
F140026858,2/23/14 1:57,67A01,16TH ST NW / IRVING ST NW,38.92868735,-77.0364765,396837.16,140090.47
F140026946,2/23/14 8:41,52C03G,1219 NEW JERSEY AVE NW,38.90632471,-77.01467981,398726.73,137607.5
F140026964,2/23/14 9:43,67B03U,901 G ST NW,38.89869131,-77.02476626,397851.64,136760.32
F140026974,2/23/14 10:05,52C03G,1730 7TH ST NW,38.91345155,-77.02217728,398076.62,138398.77
F140026991,2/23/14 10:41,67B01U,13TH ST NW / F ST NW,38.89733892,-77.0296192,397430.62,136610.32
F140027105,2/23/14 15:33,69D04,635 EDGEWOOD ST NE,38.92347907,-76.9967375,400282.91,139511.68
F140027109,2/23/14 15:43,52B01G,3126 CHESTNUT ST NE,38.93136213,-76.96112634,403370.57,140387.48
F140027134,2/23/14 16:24,67B01,500 42ND ST NE,38.89600672,-76.9426005,404979.333,136463.583
F140027209,2/23/14 18:53,69D05,1316 FLORIDA AVE NE,38.9018371,-76.98758614,401076.8,137109.31
F140027224,2/23/14 19:28,67D02R,2303 IRVING ST SE,38.85279826,-76.97295202,402347.8,131665.9
F140027235,2/23/14 19:57,69D04,1400 DOWNING ST NE,38.92163671,-76.98460278,401335.21,139307.27
F140027247,2/23/14 20:24,69D04S,14 T ST NE,38.91577652,-77.00838367,399272.93,138656.66
F140027253,2/23/14 20:39,69D05,3511 18TH ST SE,38.84445815,-76.97807709,401903.16,130739.97
F140027274,2/23/14 21:40,69D04,1435 4TH ST SW,38.8723213,-77.01818409,398422.03,133832.91
F140027284,2/23/14 22:33,69D04S,1200 IRVING ST NW,38.92842531,-77.02793126,397578.1,140061.12
F140027344,2/24/14 4:30,69D05,2709 BRUCE PL SE,38.85758756,-76.974405,402221.53,132197.51
F140027408,2/24/14 9:13,69D04,601 MORTON ST NW,38.9322149,-77.0211826,398163.37,140481.64
F140027533,2/24/14 13:09,67B03U,CANAL RD NW / ARIZONA AVE NW,38.92479784,-77.1071245,390710.84,139663.52
F140027541,2/24/14 13:21,67B01,324 59TH ST NE,38.89358196,-76.91667238,407228.81,136196.15
F140027542,2/24/14 13:25,71B01,1126 SUMNER RD SE,38.86160891,-76.99778168,400192.53,132643.6
F140027560,2/24/14 13:56,67D02,2323 WISCONSIN AVE NW,38.92092646,-77.07161295,393789.84,139230.75
F140027592,2/24/14 14:54,71B01,3423 5TH ST SE,38.83922188,-76.99961046,400033.82,130158.48
F140027629,2/24/14 16:15,67D02,2001 EAST CAPITOL ST SE,38.88849642,-76.97551243,402124.49,135628.6
F140027700,2/24/14 18:43,FRO,1351 ALABAMA AVE SE,38.84497881,-76.98614655,401202.63,130797.63
F140027730,2/24/14 19:35,67B01,1337 SAVANNAH PL SE,38.84285388,-76.98539431,401267.97,130561.758
F140027733,2/24/14 19:47,67D02,2538 NAYLOR RD SE,38.86493122,-76.97022949,402583.68,133012.82
F140027758,2/24/14 20:50,69D04,110 D ST SE,38.88522928,-77.00518593,399550.06,135265.65
F140028020,2/25/14 12:46,69D05,545 KENTUCKY AVE SE,38.8817688,-76.98390328,401396.65,134881.62
F140028086,2/25/14 15:44,69D01,3375 MINNESOTA AVE SE,38.88308274,-76.95757272,403681.18,135028.21
F140028105,2/25/14 16:25,69D02S,3217 WISCONSIN AVE NW,38.93317438,-77.07216053,393743.43,140590.41
F140028146,2/25/14 17:53,69D05,1710 MONTELLO AVE NE,38.90934572,-76.98582217,401229.68,137942.85
F140028151,2/25/14 18:05,69D03,27 O ST NW,38.90881283,-77.01027417,399108.89,137883.65
F140028205,2/25/14 20:17,67B01,750 9TH ST NW,38.89950285,-77.02442531,397881.24,136850.4
F140028257,2/25/14 23:02,71B01,1400 ORREN ST NE,38.90419255,-76.98486088,401313.15,137370.82
F140028325,2/26/14 3:19,52C03G,116 T ST NE,38.91575354,-77.00531499,399539.06,138654.09
F140028342,2/26/14 5:30,69D05,1218 KENNEDY ST NW,38.9560175,-77.02878822,397504.76,143124.12
F140028453,2/26/14 10:49,69C01,507 H ST SW,38.88049691,-77.01958255,398300.87,134740.49
F140028503,2/26/14 12:43,52B01G,1705 KILBOURNE PL NW,38.93074107,-77.03922856,396598.63,140318.55
F140028525,2/26/14 13:26,52C01G,4473 CONNECTICUT AVE NW,38.94746232,-77.06499875,394365.51,142176.03
F140028652,2/26/14 19:08,69D04S,1733 27TH ST SE,38.86838865,-76.96918924,402673.83,133396.65
F140028668,2/26/14 19:49,69D05,4910 1ST ST NW,38.95016213,-77.0131484,398860.26,142473.81
F140028684,2/26/14 20:37,69D04,601 PENNSYLVANIA AVE NW,38.8932991,-77.02050143,398221.46,136161.65
F140028695,2/26/14 21:22,67B03U,19TH ST SE / MINNESOTA AVE SE,38.87016148,-76.97736154,401964.57,133593.24
F140028700,2/26/14 21:31,71B01,3740 1ST ST SE,38.83619553,-77.00562281,399511.82,129822.55
F140028701,2/26/14 21:32,67B01,1029 VERMONT AVE NW,38.90354725,-77.0328443,397151.1,137299.59
F140028718,2/26/14 22:15,FRO,4217 7TH ST SE,38.82779056,-76.99733773,400231.17,128889.53
F140028733,2/26/14 22:57,67B01U,1241 VALLEY AVE SE,38.8372473,-76.98863975,400986.3,129939.35
F140028865,2/27/14 8:46,69D04,1523 28TH ST SE,38.87134305,-76.9681876,402760.64,133724.64
F140028935,2/27/14 10:59,69D03,1075 THOMAS JEFFERSON ST NW,38.90478848,-77.05992113,394802.56,137438.57
F140028955,2/27/14 11:54,69D02,2475 VIRGINIA AVE NW,38.89907589,-77.05249515,395446.31,136804.03
F140029035,2/27/14 14:45,69D02,1244 MONROE ST NE,38.93282357,-76.9892411,400932.84,140549.05
F140029173,2/27/14 19:31,69D03,1111 19TH ST NW,38.90440886,-77.04295798,396273.89,137395.6
F140029174,2/27/14 19:34,69D05,4477 C ST SE,38.88637255,-76.93692378,405472.52,135394.44
F140029225,2/27/14 21:23,52C03G,4000 MASSACHUSETTS AVE NW,38.93130144,-77.07874481,393172.37,140382.97
F140029324,2/28/14 4:43,67D00S,770 5TH ST NW,38.89891675,-77.01923485,398331.47,136785.23
F140029493,2/28/14 13:16,71B01,58TH ST NE / EAST CAPITOL ST,38.88976034,-76.91778037,407133.072,135771.833
F140029674,2/28/14 20:01,69D04S,100 EMERSON ST NW,38.94952614,-77.01323941,398852.36,142403.21
F140029686,2/28/14 20:22,69D01,2125 4TH ST NW,38.91922094,-77.01740339,398490.77,139039.13
F140029743,2/28/14 22:51,69D02,203 N ST SW,38.87505288,-77.01391336,398792.68,134136.07
F140029788,3/1/14 0:47,71B01,1521 YOUNG ST SE,38.87270239,-76.97599839,402082.79,133875.33
F140029823,3/1/14 2:37,69D04,1445 OGDEN ST NW,38.93499085,-77.03398426,397053.52,140790.13
